rec_id,invensys_acct_id,invensys_device_type_id,instance_id,occ_mode_id,cooling_temp_set,cooling_temp_max,cooling_temp_min,heating_temp_set,heating_temp_max,heating_temp_min,rec_create_date,rec_last_update_date
615,1513,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
616,1513,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
617,1513,1,1,0,72,72,72,66,66,66,2/28/2006 15:13,2/28/2006 15:13
618,1513,1,1,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
619,1513,1,1,2,75,75,75,64,64,64,2/28/2006 15:13,2/28/2006 15:13
620,1513,1,1,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
621,1513,1,1,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
622,1513,1,1,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
623,1513,1,1,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
624,1513,1,1,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
625,1514,1,0,0,78,83,75,68,71,63,2/28/2006 15:13,4/26/2006 17:41
626,1514,1,0,1,85,90,82,63,66,58,2/28/2006 15:13,4/17/2006 15:05
627,1514,1,0,2,82,87,79,63,66,58,2/28/2006 15:13,4/17/2006 15:05
628,1514,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
629,1514,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
630,1514,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
631,1514,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
632,1514,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
633,1515,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
634,1515,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
635,1515,1,0,2,75,75,75,57,57,57,2/28/2006 15:13,9/16/2006 17:39
636,1515,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
637,1515,1,0,4,78,78,78,50,50,50,2/28/2006 15:13,4/24/2006 11:49
638,1515,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
639,1515,1,0,6,78,78,78,65,65,65,2/28/2006 15:13,9/16/2006 17:39
640,1515,1,0,7,78,78,78,60,60,60,2/28/2006 15:13,9/16/2006 17:39
641,1516,1,0,0,78,83,75,70,73,65,2/28/2006 15:13,3/5/2007 22:01
642,1516,1,0,1,78,83,75,68,71,63,2/28/2006 15:13,1/19/2007 19:32
643,1516,1,0,2,78,88,75,65,68,55,2/28/2006 15:13,11/26/2006 23:15
644,1516,1,0,3,80,90,77,50,53,40,2/28/2006 15:13,6/28/2006 23:47
645,1516,1,0,4,78,88,75,50,53,40,2/28/2006 15:13,6/28/2006 23:47
646,1516,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
647,1516,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
648,1516,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
649,1517,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
650,1517,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
651,1517,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
652,1517,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
653,1517,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
654,1517,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
655,1517,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
656,1517,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
657,1518,1,0,0,78,78,78,70,70,70,2/28/2006 15:13,3/15/2007 22:21
658,1518,1,0,1,79,79,79,63,63,63,2/28/2006 15:13,3/15/2007 22:21
659,1518,1,0,2,70,70,70,63,63,63,2/28/2006 15:13,4/4/2007 20:09
660,1518,1,0,3,80,80,80,62,62,62,2/28/2006 15:13,3/15/2007 22:21
661,1518,1,0,4,76,76,76,70,70,70,2/28/2006 15:13,9/18/2006 22:16
662,1518,1,0,5,76,76,76,67,67,67,2/28/2006 15:13,4/4/2007 20:09
663,1518,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
664,1518,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
665,1519,1,0,0,80,80,80,65,65,65,2/28/2006 15:13,3/20/2007 6:31
666,1519,1,0,1,78,78,78,51,51,51,2/28/2006 15:13,4/4/2006 13:05
667,1519,1,0,2,85,85,85,60,60,60,2/28/2006 15:13,4/19/2006 10:31
668,1519,1,0,3,95,95,95,40,40,40,2/28/2006 15:13,4/19/2006 10:31
669,1519,1,0,4,78,78,78,65,65,65,2/28/2006 15:13,4/19/2006 10:31
670,1519,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
671,1519,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
672,1519,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
673,1520,1,0,0,90,90,90,68,68,68,2/28/2006 15:13,7/24/2006 20:11
674,1520,1,0,1,90,90,90,64,64,64,2/28/2006 15:13,7/24/2006 20:11
675,1520,1,0,2,90,90,90,65,65,65,2/28/2006 15:13,7/24/2006 20:11
676,1520,1,0,3,90,90,90,60,60,60,2/28/2006 15:13,7/24/2006 20:11
677,1520,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
678,1520,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
679,1520,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
680,1520,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
681,1521,1,0,0,78,78,78,68,68,68,2/28/2006 15:13,5/18/2006 17:05
682,1521,1,0,1,78,78,78,65,65,65,2/28/2006 15:13,3/2/2006 15:14
683,1521,1,0,2,78,78,78,65,65,65,2/28/2006 15:13,3/2/2006 15:14
684,1521,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
685,1521,1,0,4,78,78,78,70,70,70,2/28/2006 15:13,5/18/2006 17:05
686,1521,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
687,1521,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
688,1521,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
689,1522,1,0,0,75,75,75,72,72,72,2/28/2006 15:13,2/26/2007 11:29
690,1522,1,0,1,75,75,75,72,72,72,2/28/2006 15:13,2/26/2007 11:29
691,1522,1,0,2,75,75,75,70,70,70,2/28/2006 15:13,3/19/2007 16:13
692,1522,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
693,1522,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
694,1522,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
695,1522,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
696,1522,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
697,1523,1,0,0,72,77,72,69,69,64,2/28/2006 15:13,3/11/2007 22:49
698,1523,1,0,1,78,78,78,50,50,50,2/28/2006 15:13,1/18/2007 14:48
699,1523,1,0,2,75,80,75,59,59,54,2/28/2006 15:13,1/8/2007 9:32
700,1523,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
701,1523,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
702,1523,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
703,1523,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
704,1523,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
705,1524,1,0,0,72,72,72,64,64,64,2/28/2006 15:13,11/14/2006 21:43
706,1524,1,0,1,78,78,78,66,66,66,2/28/2006 15:13,11/14/2006 21:43
707,1524,1,0,2,75,75,75,58,58,58,2/28/2006 15:13,2/28/2006 15:13
708,1524,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
709,1524,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:31
710,1524,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:31
711,1524,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:31
712,1524,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:31
713,1525,1,0,0,75,75,75,68,68,68,2/28/2006 15:13,3/20/2007 6:32
714,1525,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
715,1525,1,0,2,75,75,75,58,58,58,2/28/2006 15:13,3/20/2007 6:32
716,1525,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
717,1525,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
718,1525,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
719,1525,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
720,1525,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
721,1526,1,0,0,75,80,72,68,71,63,2/28/2006 15:13,4/17/2006 15:05
722,1526,1,0,1,78,83,75,64,67,59,2/28/2006 15:13,4/17/2006 15:05
723,1526,1,0,2,75,80,72,65,68,60,2/28/2006 15:13,4/17/2006 15:05
724,1526,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
725,1526,1,0,4,72,77,69,66,69,61,2/28/2006 15:13,4/17/2006 15:05
726,1526,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
727,1526,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
728,1526,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
729,1527,1,0,0,80,90,80,63,63,53,2/28/2006 15:13,1/9/2007 7:24
730,1527,1,0,1,78,83,75,58,61,53,2/28/2006 15:13,12/25/2006 7:28
731,1527,1,0,2,75,80,72,58,61,53,2/28/2006 15:13,12/25/2006 7:28
732,1527,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
733,1527,1,0,4,78,83,75,58,61,53,2/28/2006 15:13,12/25/2006 7:28
734,1527,1,0,5,78,83,75,58,61,53,2/28/2006 15:13,12/25/2006 7:28
735,1527,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
736,1527,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
737,1528,1,0,0,76,81,73,70,73,65,2/28/2006 15:13,8/29/2006 19:43
738,1528,1,0,1,76,81,73,70,73,65,2/28/2006 15:13,8/29/2006 19:43
739,1528,1,0,2,70,75,67,64,67,59,2/28/2006 15:13,8/29/2006 19:43
740,1528,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
741,1528,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
742,1528,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
743,1528,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
744,1528,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
745,1529,1,0,0,84,94,84,68,68,58,2/28/2006 15:13,10/9/2006 19:12
746,1529,1,0,1,84,94,84,55,55,45,2/28/2006 15:13,8/15/2006 5:58
747,1529,1,0,2,84,94,84,63,63,53,2/28/2006 15:13,12/14/2006 8:44
748,1529,1,0,3,85,95,85,45,45,35,2/28/2006 15:13,12/14/2006 8:44
749,1529,1,0,4,84,89,84,66,66,61,2/28/2006 15:13,12/14/2006 8:44
750,1529,1,0,5,84,89,84,67,67,62,2/28/2006 15:13,12/14/2006 8:44
751,1529,1,0,6,84,89,84,68,68,63,2/28/2006 15:13,12/14/2006 8:44
752,1529,1,0,7,84,89,84,68,68,63,2/28/2006 15:13,12/14/2006 8:44
753,1530,1,0,0,75,75,75,65,65,65,2/28/2006 15:13,3/22/2006 5:30
754,1530,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
755,1530,1,0,2,75,75,75,63,63,63,2/28/2006 15:13,3/22/2006 5:30
756,1530,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
757,1530,1,0,4,78,78,78,64,64,64,2/28/2006 15:13,3/22/2006 5:30
758,1530,1,0,5,78,78,78,65,65,65,2/28/2006 15:13,3/22/2006 5:30
759,1530,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
760,1530,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
761,1531,1,0,0,72,72,72,70,70,70,2/28/2006 15:13,4/13/2006 17:01
762,1531,1,0,1,78,78,78,65,65,65,2/28/2006 15:13,4/13/2006 17:01
763,1531,1,0,2,75,75,75,67,67,67,2/28/2006 15:13,4/13/2006 17:01
764,1531,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
765,1531,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
766,1531,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
767,1531,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
768,1531,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
769,1532,1,0,0,78,83,75,70,73,65,2/28/2006 15:13,12/4/2006 9:52
770,1532,1,0,1,78,83,75,60,63,55,2/28/2006 15:13,9/29/2006 9:32
771,1532,1,0,2,75,80,72,63,66,58,2/28/2006 15:13,10/31/2006 12:24
772,1532,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
773,1532,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
774,1532,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
775,1532,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
776,1532,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
777,1533,1,0,0,75,75,75,68,68,68,2/28/2006 15:13,4/4/2006 13:05
778,1533,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
779,1533,1,0,2,74,74,74,62,62,62,2/28/2006 15:13,7/12/2006 0:11
780,1533,1,0,3,83,83,83,58,58,58,2/28/2006 15:13,4/4/2006 13:05
781,1533,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
782,1533,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
783,1533,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
784,1533,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
785,1534,1,0,0,85,85,85,69,69,69,2/28/2006 15:13,1/26/2007 5:44
786,1534,1,0,1,95,95,95,64,64,64,2/28/2006 15:13,1/26/2007 5:44
787,1534,1,0,2,84,84,84,60,60,60,2/28/2006 15:13,3/2/2006 15:15
788,1534,1,0,3,95,95,95,57,57,57,2/28/2006 15:13,3/22/2006 5:30
789,1534,1,0,4,85,85,85,61,61,61,2/28/2006 15:13,1/26/2007 5:44
790,1534,1,0,5,85,85,85,63,63,63,2/28/2006 15:13,1/26/2007 5:44
791,1534,1,0,6,85,85,85,66,66,66,2/28/2006 15:13,1/26/2007 5:44
792,1534,1,0,7,85,85,85,67,67,67,2/28/2006 15:13,4/19/2006 10:31
793,1535,1,0,0,82,82,82,55,55,55,2/28/2006 15:13,10/4/2006 23:49
794,1535,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
795,1535,1,0,2,75,75,75,60,60,60,2/28/2006 15:13,3/22/2006 5:30
796,1535,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
797,1535,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
798,1535,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
799,1535,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
800,1535,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
801,1536,1,0,0,82,82,82,70,70,70,2/28/2006 15:13,9/29/2006 14:56
802,1536,1,0,1,85,85,85,58,58,58,2/28/2006 15:13,6/3/2006 1:59
803,1536,1,0,2,82,82,82,66,66,66,2/28/2006 15:13,9/29/2006 14:56
804,1536,1,0,3,82,82,82,54,54,54,2/28/2006 15:13,5/10/2006 12:29
805,1536,1,0,4,82,82,82,58,58,58,2/28/2006 15:13,6/3/2006 1:59
806,1536,1,0,5,82,82,82,58,58,58,2/28/2006 15:13,9/29/2006 14:56
807,1536,1,0,6,82,82,82,58,58,58,2/28/2006 15:13,9/29/2006 14:56
808,1536,1,0,7,82,82,82,58,58,58,2/28/2006 15:13,9/29/2006 14:56
809,1537,1,0,0,75,80,75,64,64,59,2/28/2006 15:13,2/5/2007 13:00
810,1537,1,0,1,78,83,78,62,62,57,2/28/2006 15:13,2/5/2007 13:00
811,1537,1,0,2,75,80,75,60,60,55,2/28/2006 15:13,2/5/2007 12:56
812,1537,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
813,1537,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
814,1537,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
815,1537,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
816,1537,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
817,1538,1,0,0,76,76,76,70,70,70,2/28/2006 15:13,11/12/2006 22:13
818,1538,1,0,1,78,78,78,68,68,68,2/28/2006 15:13,11/12/2006 22:13
819,1538,1,0,2,76,76,76,66,66,66,2/28/2006 15:13,2/3/2007 22:40
820,1538,1,0,3,80,80,80,68,68,68,2/28/2006 15:13,11/22/2006 18:51
821,1538,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,11/22/2006 18:51
822,1538,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,11/22/2006 18:51
823,1538,1,0,6,75,75,75,68,68,68,2/28/2006 15:13,11/22/2006 18:51
824,1538,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
825,1539,1,0,0,80,80,80,72,72,72,2/28/2006 15:13,10/23/2006 17:08
826,1539,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
827,1539,1,0,2,80,80,80,72,72,72,2/28/2006 15:13,1/19/2007 1:29
828,1539,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
829,1539,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
830,1539,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
831,1539,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
832,1539,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
833,1540,1,0,0,75,75,75,70,70,70,2/28/2006 15:13,3/22/2006 5:31
834,1540,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
835,1540,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
836,1540,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
837,1540,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
838,1540,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
839,1540,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
840,1540,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
841,1541,1,0,0,95,95,95,69,69,69,2/28/2006 15:13,3/20/2007 6:32
842,1541,1,0,1,78,78,78,61,61,61,2/28/2006 15:13,3/22/2006 5:31
843,1541,1,0,2,75,75,75,62,62,62,2/28/2006 15:13,3/22/2006 5:31
844,1541,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
845,1541,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
846,1541,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
847,1541,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
848,1541,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
849,1542,1,0,0,80,90,80,71,71,61,2/28/2006 15:13,2/15/2007 10:36
850,1542,1,0,1,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
851,1542,1,0,2,78,83,75,65,68,60,2/28/2006 15:13,4/17/2006 15:05
852,1542,1,0,3,80,85,77,58,61,53,2/28/2006 15:13,4/17/2006 15:05
853,1542,1,0,4,78,83,75,70,73,65,2/28/2006 15:13,4/17/2006 15:05
854,1542,1,0,5,78,83,75,70,73,65,2/28/2006 15:13,4/17/2006 15:05
855,1542,1,0,6,78,83,75,71,74,66,2/28/2006 15:13,4/17/2006 15:05
856,1542,1,0,7,78,83,75,72,75,67,2/28/2006 15:13,4/17/2006 15:05
857,1543,1,0,0,75,75,75,62,62,62,2/28/2006 15:13,3/22/2006 5:31
858,1543,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
859,1543,1,0,2,75,75,75,55,55,55,2/28/2006 15:13,11/15/2006 17:15
860,1543,1,0,3,80,80,80,50,50,50,2/28/2006 15:13,3/22/2006 5:31
861,1543,1,0,4,78,78,78,69,69,69,2/28/2006 15:13,3/22/2006 5:31
862,1543,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
863,1543,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
864,1543,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
865,1544,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
866,1544,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
867,1544,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
868,1544,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
869,1544,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
870,1544,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
871,1544,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
872,1544,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
873,1545,1,0,0,74,74,74,69,69,69,2/28/2006 15:13,3/22/2006 5:31
874,1545,1,0,1,78,78,78,65,65,65,2/28/2006 15:13,3/22/2006 5:31
875,1545,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
876,1545,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
877,1545,1,0,4,74,74,74,66,66,66,2/28/2006 15:13,3/22/2006 5:31
878,1545,1,0,5,74,74,74,67,67,67,2/28/2006 15:13,3/22/2006 5:31
879,1545,1,0,6,74,74,74,68,68,68,2/28/2006 15:13,3/22/2006 5:31
880,1545,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
881,1546,1,0,0,79,79,79,67,67,67,2/28/2006 15:13,4/19/2006 10:31
882,1546,1,0,1,79,79,79,65,65,65,2/28/2006 15:13,3/22/2006 5:31
883,1546,1,0,2,75,75,75,62,62,62,2/28/2006 15:13,3/22/2006 5:31
884,1546,1,0,3,80,80,80,61,61,61,2/28/2006 15:13,4/19/2006 10:31
885,1546,1,0,4,78,78,78,64,64,64,2/28/2006 15:13,3/22/2006 5:31
886,1546,1,0,5,78,78,78,66,66,66,2/28/2006 15:13,3/22/2006 5:31
887,1546,1,0,6,78,78,78,66,66,66,2/28/2006 15:13,3/22/2006 5:31
888,1546,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
889,1547,1,0,0,75,75,75,70,70,70,2/28/2006 15:13,3/20/2007 6:32
890,1547,1,0,1,80,80,80,65,65,65,2/28/2006 15:13,3/20/2007 6:32
891,1547,1,0,2,74,74,74,65,65,65,2/28/2006 15:13,3/20/2007 6:32
892,1547,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
893,1547,1,0,4,75,75,75,66,66,66,2/28/2006 15:13,3/20/2007 6:32
894,1547,1,0,5,75,75,75,67,67,67,2/28/2006 15:13,3/20/2007 6:32
895,1547,1,0,6,75,75,75,67,67,67,2/28/2006 15:13,3/20/2007 6:32
896,1547,1,0,7,75,75,75,67,67,67,2/28/2006 15:13,3/20/2007 6:32
897,1548,1,0,0,72,77,69,68,71,63,2/28/2006 15:13,4/19/2006 10:31
898,1548,1,0,1,78,83,75,62,65,57,2/28/2006 15:13,4/19/2006 10:31
899,1548,1,0,2,75,80,72,65,68,60,2/28/2006 15:13,4/19/2006 10:31
900,1548,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/19/2006 10:31
901,1548,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
902,1548,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
903,1548,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
904,1548,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
905,1549,1,0,0,80,80,80,66,66,66,2/28/2006 15:13,3/22/2006 5:31
906,1549,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
907,1549,1,0,2,75,75,75,60,60,60,2/28/2006 15:13,3/2/2006 15:14
908,1549,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
909,1549,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
910,1549,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
911,1549,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
912,1549,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
913,1550,1,0,0,83,83,83,72,72,72,2/28/2006 15:13,3/22/2006 5:31
914,1550,1,0,1,85,85,85,68,68,68,2/28/2006 15:13,3/22/2006 5:31
915,1550,1,0,2,84,84,84,70,70,70,2/28/2006 15:13,3/22/2006 5:31
916,1550,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
917,1550,1,0,4,80,80,80,71,71,71,2/28/2006 15:13,3/22/2006 5:31
918,1550,1,0,5,80,80,80,70,70,70,2/28/2006 15:13,3/22/2006 5:31
919,1550,1,0,6,80,80,80,71,71,71,2/28/2006 15:13,3/22/2006 5:31
920,1550,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:31
921,1551,1,0,0,82,82,82,68,68,68,2/28/2006 15:13,12/20/2006 21:28
922,1551,1,0,1,82,82,82,62,62,62,2/28/2006 15:13,3/22/2006 5:31
