readtime,noaacode,temperature,humidity,dewpoint,windvelocity
12/21/2006 14:00,KCLM,42.8,81,37.4,8
12/21/2006 15:00,KCLM,42.8,81,37.4,8
12/21/2006 15:23,KCLM,42.8,81,37.4,9
12/21/2006 16:00,KCLM,42.8,75,35.6,6
12/21/2006 17:00,KCLM,41,81,35.6,6
12/21/2006 18:00,KCLM,39.2,87,35.6,6
12/21/2006 19:00,KCLM,39.2,87,35.6,8
12/21/2006 20:00,KCLM,39.2,80,33.8,9
12/21/2006 21:00,KCLM,39.2,80,33.8,9
12/21/2006 22:00,KCLM,37.4,87,33.8,0
12/21/2006 23:00,KCLM,37.4,87,33.8,6
12/22/2006 0:00,KCLM,37.4,80,32,8
12/22/2006 1:00,KCLM,39.2,80,33.8,9
12/22/2006 2:00,KCLM,39.2,75,32,6
12/22/2006 3:00,KCLM,37.4,75,30.2,5
12/22/2006 4:00,KCLM,37.4,80,32,6
12/22/2006 5:00,KCLM,37.4,75,30.2,8
12/22/2006 6:00,KCLM,35.6,80,30.2,8
12/22/2006 7:00,KCLM,35.6,80,30.2,8
12/22/2006 8:00,KCLM,35.6,75,28.4,7
12/22/2006 9:00,KCLM,32,86,28.4,5
12/22/2006 10:00,KCLM,37.4,75,30.2,0
12/22/2006 11:00,KCLM,41,65,30.2,0
12/22/2006 12:00,KCLM,42.8,65,32,0
12/22/2006 13:00,KCLM,41,70,32,11
12/22/2006 14:00,KCLM,42.8,65,32,6
12/22/2006 15:00,KCLM,39.2,87,35.6,0
12/22/2006 16:00,KCLM,37.4,93,35.6,5
12/22/2006 17:00,KCLM,37.4,87,33.8,0
12/22/2006 18:00,KCLM,37.4,93,35.6,0
12/22/2006 19:00,KCLM,37.4,87,33.8,4
12/22/2006 20:00,KCLM,37.4,87,33.8,6
12/22/2006 21:00,KCLM,37.4,87,33.8,4
12/22/2006 22:00,KCLM,37.4,87,33.8,4
12/22/2006 23:00,KCLM,37.4,87,33.8,0
12/23/2006 0:00,KCLM,37.4,93,35.6,3
12/23/2006 0:18,KCLM,39.2,87,35.6,3
12/23/2006 1:00,KCLM,37.4,93,35.6,3
12/23/2006 2:00,KCLM,37.4,93,35.6,3
12/23/2006 2:53,KCLM,37.4,93,35.6,4
12/23/2006 3:00,KCLM,37.4,93,35.6,0
12/23/2006 4:00,KCLM,37.4,93,35.6,4
12/23/2006 4:06,KCLM,37.4,93,35.6,5
12/23/2006 5:00,KCLM,35.6,93,33.8,5
12/23/2006 5:21,KCLM,35.6,93,33.8,5
12/23/2006 6:00,KCLM,37.4,87,33.8,5
12/23/2006 6:22,KCLM,37.4,93,35.6,6
12/23/2006 7:00,KCLM,37.4,87,33.8,6
12/23/2006 7:23,KCLM,37.4,93,35.6,5
12/23/2006 8:00,KCLM,37.4,93,35.6,7
12/23/2006 8:53,KCLM,39.2,93,37.4,6
12/23/2006 9:00,KCLM,39.2,93,37.4,5
12/23/2006 10:00,KCLM,44.6,75,37.4,9
12/23/2006 11:00,KCLM,46.4,60,33.8,10
12/23/2006 12:00,KCLM,46.4,65,35.6,6
12/23/2006 13:00,KCLM,46.4,75,39.2,6
12/23/2006 14:00,KCLM,48.2,65,37.4,0
12/23/2006 15:00,KCLM,46.4,65,35.6,5
12/23/2006 16:00,KCLM,42.8,75,35.6,4
12/23/2006 17:00,KCLM,42.8,75,35.6,4
12/23/2006 18:00,KCLM,37.4,87,33.8,4
12/23/2006 19:00,KCLM,33.8,93,32,0
12/23/2006 20:00,KCLM,37.4,87,33.8,6
12/23/2006 21:00,KCLM,37.4,75,30.2,5
12/23/2006 22:00,KCLM,35.6,80,30.2,5
12/23/2006 23:00,KCLM,33.8,86,30.2,4
12/24/2006 0:00,KCLM,32,86,28.4,0
12/24/2006 1:00,KCLM,37.4,75,30.2,9
12/24/2006 2:00,KCLM,33.8,80,28.4,3
12/24/2006 3:00,KCLM,32,86,28.4,0
12/24/2006 4:00,KCLM,32,93,30.2,3
12/24/2006 5:00,KCLM,32,93,30.2,3
12/24/2006 6:00,KCLM,32,93,30.2,0
12/24/2006 7:00,KCLM,35.6,80,30.2,5
12/24/2006 8:00,KCLM,33.8,86,30.2,5
12/24/2006 9:00,KCLM,35.6,80,30.2,3
12/24/2006 10:00,KCLM,37.4,75,30.2,3
12/24/2006 10:18,KCLM,39.2,80,33.8,8
12/24/2006 11:00,KCLM,42.8,75,35.6,8
12/24/2006 12:00,KCLM,42.8,87,39.2,3
12/24/2006 13:00,KCLM,42.8,87,39.2,4
12/24/2006 14:00,KCLM,44.6,87,41,5
12/24/2006 15:00,KCLM,44.6,93,42.8,0
12/24/2006 16:00,KCLM,44.6,93,42.8,0
12/24/2006 17:00,KCLM,44.6,93,42.8,0
12/24/2006 17:10,KCLM,46.4,93,44.6,3
12/24/2006 18:00,KCLM,46.4,87,42.8,20
12/24/2006 18:07,KCLM,46.4,93,44.6,18
12/24/2006 18:16,KCLM,44.6,93,42.8,13
12/24/2006 18:28,KCLM,44.6,93,42.8,12
12/24/2006 18:53,KCLM,44.6,93,42.8,9
12/24/2006 19:00,KCLM,44.6,93,42.8,9
12/24/2006 19:25,KCLM,44.6,87,41,9
12/24/2006 20:00,KCLM,42.8,87,39.2,10
12/24/2006 21:00,KCLM,44.6,81,39.2,4
12/24/2006 22:00,KCLM,44.6,75,37.4,14
12/24/2006 23:00,KCLM,42.8,81,37.4,6
12/25/2006 0:00,KCLM,42.8,81,37.4,8
12/25/2006 1:00,KCLM,44.6,87,41,0
12/25/2006 1:10,KCLM,44.6,87,41,0
12/25/2006 1:53,KCLM,39.2,100,39.2,0
12/25/2006 1:58,KCLM,37.4,100,37.4,0
12/25/2006 2:00,KCLM,41,93,39.2,4
12/25/2006 2:13,KCLM,37.4,100,37.4,4
12/25/2006 3:00,KCLM,39.2,87,35.6,7
12/25/2006 4:00,KCLM,37.4,87,33.8,0
12/25/2006 5:00,KCLM,41,65,30.2,4
12/25/2006 6:00,KCLM,41,65,30.2,3
12/25/2006 7:00,KCLM,39.2,80,33.8,3
12/25/2006 8:00,KCLM,41,75,33.8,9
12/25/2006 9:00,KCLM,39.2,80,33.8,5
12/25/2006 10:00,KCLM,42.8,75,35.6,4
12/25/2006 11:00,KCLM,46.4,70,37.4,0
12/25/2006 12:00,KCLM,48.2,65,37.4,3
12/25/2006 13:00,KCLM,48.2,65,37.4,4
12/25/2006 14:00,KCLM,46.4,65,35.6,3
12/25/2006 15:00,KCLM,46.4,70,37.4,0
12/25/2006 16:00,KCLM,42.8,81,37.4,0
12/25/2006 17:00,KCLM,39.2,93,37.4,3
12/25/2006 18:00,KCLM,39.2,87,35.6,0
12/25/2006 19:00,KCLM,39.2,80,33.8,4
12/25/2006 19:53,KCLM,42.8,81,37.4,0
12/25/2006 20:00,KCLM,42.8,81,37.4,6
12/25/2006 20:18,KCLM,41,87,37.4,0
12/25/2006 20:27,KCLM,39.2,87,35.6,0
12/25/2006 20:53,KCLM,39.2,93,37.4,3
12/25/2006 21:00,KCLM,39.2,87,35.6,0
12/25/2006 21:07,KCLM,39.2,93,37.4,3
12/25/2006 22:00,KCLM,39.2,93,37.4,3
12/25/2006 22:17,KCLM,39.2,87,35.6,4
12/25/2006 23:00,KCLM,39.2,93,37.4,4
12/25/2006 23:06,KCLM,39.2,93,37.4,4
12/25/2006 23:22,KCLM,39.2,93,37.4,0
12/25/2006 23:53,KCLM,39.2,93,37.4,0
12/26/2006 0:00,KCLM,39.2,93,37.4,0
12/26/2006 0:02,KCLM,39.2,93,37.4,0
12/26/2006 1:00,KCLM,39.2,93,37.4,0
12/26/2006 2:00,KCLM,37.4,93,35.6,0
12/26/2006 3:00,KCLM,35.6,93,33.8,4
12/26/2006 4:00,KCLM,35.6,93,33.8,3
12/26/2006 4:27,KCLM,35.6,93,33.8,0
12/26/2006 4:53,KCLM,35.6,93,33.8,4
12/26/2006 5:00,KCLM,35.6,93,33.8,0
12/26/2006 5:13,KCLM,35.6,93,33.8,5
12/26/2006 6:00,KCLM,35.6,93,33.8,3
12/26/2006 6:26,KCLM,35.6,93,33.8,5
12/26/2006 7:00,KCLM,37.4,87,33.8,4
12/26/2006 7:13,KCLM,37.4,93,35.6,4
12/26/2006 8:00,KCLM,37.4,93,35.6,0
12/26/2006 9:00,KCLM,37.4,93,35.6,0
12/26/2006 10:00,KCLM,41,87,37.4,3
12/26/2006 10:53,KCLM,42.8,81,37.4,3
12/26/2006 11:00,KCLM,42.8,81,37.4,4
12/26/2006 11:53,KCLM,41,87,37.4,3
12/26/2006 12:00,KCLM,42.8,81,37.4,7
12/26/2006 13:00,KCLM,41,87,37.4,0
12/26/2006 14:00,KCLM,39.2,93,37.4,3
12/26/2006 15:00,KCLM,39.2,93,37.4,3
12/26/2006 15:53,KCLM,39.2,87,35.6,3
12/26/2006 16:00,KCLM,39.2,93,37.4,0
12/26/2006 16:53,KCLM,39.2,87,35.6,3
12/26/2006 17:00,KCLM,39.2,87,35.6,4
12/26/2006 18:00,KCLM,37.4,93,35.6,3
12/26/2006 19:00,KCLM,37.4,93,35.6,3
12/26/2006 19:26,KCLM,37.4,93,35.6,0
12/26/2006 20:00,KCLM,37.4,93,35.6,4
12/26/2006 21:00,KCLM,37.4,93,35.6,0
12/26/2006 21:02,KCLM,37.4,100,37.4,0
12/26/2006 21:20,KCLM,37.4,100,37.4,0
12/26/2006 22:00,KCLM,37.4,93,35.6,0
12/26/2006 22:03,KCLM,37.4,93,35.6,0
12/26/2006 22:23,KCLM,37.4,93,35.6,4
12/26/2006 23:00,KCLM,37.4,93,35.6,4
12/26/2006 23:53,KCLM,37.4,93,35.6,4
12/27/2006 0:00,KCLM,39.2,80,33.8,7
12/27/2006 1:00,KCLM,39.2,80,33.8,5
12/27/2006 2:00,KCLM,37.4,87,33.8,10
12/27/2006 3:00,KCLM,39.2,80,33.8,10
12/27/2006 4:00,KCLM,39.2,80,33.8,7
12/27/2006 5:00,KCLM,39.2,75,32,8
12/27/2006 6:00,KCLM,37.4,80,32,9
12/27/2006 7:00,KCLM,37.4,75,30.2,8
12/27/2006 8:00,KCLM,39.2,64,28.4,9
12/27/2006 9:00,KCLM,37.4,69,28.4,9
12/27/2006 10:00,KCLM,41,60,28.4,12
12/27/2006 11:00,KCLM,42.8,52,26.6,10
12/27/2006 12:00,KCLM,42.8,48,24.8,12
12/27/2006 13:00,KCLM,42.8,52,26.6,8
12/27/2006 14:00,KCLM,42.8,52,26.6,7
12/27/2006 15:00,KCLM,42.8,48,24.8,9
12/27/2006 16:00,KCLM,39.2,64,28.4,7
12/27/2006 17:00,KCLM,37.4,69,28.4,9
12/27/2006 18:00,KCLM,35.6,80,30.2,10
12/27/2006 19:00,KCLM,35.6,75,28.4,12
12/27/2006 20:00,KCLM,33.8,80,28.4,7
12/27/2006 21:00,KCLM,33.8,75,26.6,8
12/27/2006 22:00,KCLM,33.8,75,26.6,7
12/27/2006 23:00,KCLM,33.8,75,26.6,6
12/28/2006 0:00,KCLM,33.8,69,24.8,7
12/28/2006 1:00,KCLM,32,80,26.6,6
12/28/2006 2:00,KCLM,28.4,86,24.8,0
12/28/2006 3:00,KCLM,30.2,80,24.8,5
12/28/2006 4:00,KCLM,28.4,86,24.8,5
12/28/2006 4:24,KCLM,32,80,26.6,6
12/28/2006 5:00,KCLM,32,80,26.6,5
12/28/2006 6:00,KCLM,33.8,75,26.6,8
12/28/2006 6:53,KCLM,32,74,24.8,6
12/28/2006 7:00,KCLM,32,74,24.8,7
12/28/2006 8:00,KCLM,30.2,80,24.8,7
12/28/2006 9:00,KCLM,32,74,24.8,8
12/28/2006 9:03,KCLM,32,74,24.8,7
12/28/2006 10:00,KCLM,33.8,75,26.6,5
12/28/2006 11:00,KCLM,37.4,69,28.4,3
12/28/2006 12:00,KCLM,39.2,69,30.2,8
12/28/2006 13:00,KCLM,39.2,69,30.2,7
12/28/2006 13:53,KCLM,39.2,75,32,9
12/28/2006 14:00,KCLM,39.2,75,32,9
12/28/2006 14:53,KCLM,39.2,75,32,6
12/28/2006 15:00,KCLM,39.2,75,32,7
12/28/2006 16:00,KCLM,39.2,75,32,7
12/28/2006 17:00,KCLM,37.4,75,30.2,7
12/28/2006 18:00,KCLM,37.4,75,30.2,6
12/28/2006 18:53,KCLM,35.6,80,30.2,3
12/28/2006 19:00,KCLM,35.6,75,28.4,4
12/28/2006 20:00,KCLM,33.8,80,28.4,4
12/28/2006 21:00,KCLM,33.8,80,28.4,6
12/28/2006 22:00,KCLM,33.8,80,28.4,4
12/28/2006 23:00,KCLM,30.2,93,28.4,4
12/29/2006 0:00,KCLM,30.2,93,28.4,3
12/29/2006 1:00,KCLM,28.4,93,26.6,3
12/29/2006 2:00,KCLM,30.2,93,28.4,4
12/29/2006 3:00,KCLM,30.2,93,28.4,7
12/29/2006 4:00,KCLM,32,86,28.4,6
12/29/2006 5:00,KCLM,33.8,80,28.4,11
12/29/2006 6:00,KCLM,35.6,80,30.2,9
12/29/2006 7:00,KCLM,35.6,75,28.4,7
12/29/2006 8:00,KCLM,33.8,80,28.4,3
12/29/2006 9:00,KCLM,33.8,80,28.4,6
12/29/2006 10:00,KCLM,35.6,80,30.2,8
12/29/2006 11:00,KCLM,42.8,65,32,0
12/29/2006 12:00,KCLM,44.6,65,33.8,3
12/29/2006 13:00,KCLM,44.6,65,33.8,5
12/29/2006 14:00,KCLM,39.2,87,35.6,5
12/29/2006 15:00,KCLM,42.8,75,35.6,6
12/29/2006 16:00,KCLM,42.8,81,37.4,0
12/29/2006 17:00,KCLM,39.2,93,37.4,4
12/29/2006 18:00,KCLM,37.4,93,35.6,4
12/29/2006 19:00,KCLM,33.8,93,32,0
12/29/2006 20:00,KCLM,35.6,93,33.8,5
12/29/2006 21:00,KCLM,30.2,93,28.4,0
12/29/2006 22:00,KCLM,32,93,30.2,5
12/29/2006 23:00,KCLM,32,93,30.2,3
12/30/2006 0:00,KCLM,37.4,75,30.2,9
12/30/2006 1:00,KCLM,37.4,80,32,9
12/30/2006 1:53,KCLM,37.4,80,32,9
12/30/2006 2:00,KCLM,37.4,80,32,9
12/30/2006 2:04,KCLM,37.4,75,30.2,8
12/30/2006 2:53,KCLM,37.4,75,30.2,5
12/30/2006 3:00,KCLM,37.4,75,30.2,6
12/30/2006 3:53,KCLM,35.6,80,30.2,4
12/30/2006 4:00,KCLM,37.4,75,30.2,0
12/30/2006 4:53,KCLM,35.6,80,30.2,4
12/30/2006 5:00,KCLM,35.6,80,30.2,4
12/30/2006 5:53,KCLM,37.4,75,30.2,5
12/30/2006 6:00,KCLM,37.4,75,30.2,5
12/30/2006 7:00,KCLM,35.6,93,33.8,4
12/30/2006 7:53,KCLM,35.6,93,33.8,0
12/30/2006 8:00,KCLM,35.6,93,33.8,3
12/30/2006 9:00,KCLM,35.6,86,32,3
12/30/2006 9:53,KCLM,39.2,80,33.8,0
12/30/2006 10:00,KCLM,39.2,87,35.6,0
12/30/2006 11:00,KCLM,42.8,75,35.6,3
12/30/2006 11:15,KCLM,44.6,70,35.6,3
12/30/2006 12:00,KCLM,42.8,75,35.6,4
12/30/2006 13:00,KCLM,42.8,75,35.6,7
12/30/2006 14:00,KCLM,42.8,81,37.4,3
12/30/2006 15:00,KCLM,42.8,75,35.6,3
12/30/2006 16:00,KCLM,41,81,35.6,4
12/30/2006 16:05,KCLM,41,81,35.6,4
12/30/2006 16:53,KCLM,39.2,87,35.6,3
12/30/2006 17:00,KCLM,41,81,35.6,4
12/30/2006 18:00,KCLM,37.4,93,35.6,3
12/30/2006 19:00,KCLM,39.2,87,35.6,0
12/30/2006 20:00,KCLM,37.4,93,35.6,0
12/30/2006 21:00,KCLM,37.4,93,35.6,0
12/30/2006 22:00,KCLM,37.4,93,35.6,0
12/30/2006 23:00,KCLM,37.4,93,35.6,4
12/31/2006 0:00,KCLM,35.6,93,33.8,0
12/31/2006 1:00,KCLM,37.4,87,33.8,3
12/31/2006 2:00,KCLM,37.4,87,33.8,0
12/31/2006 3:00,KCLM,37.4,93,35.6,0
12/31/2006 4:00,KCLM,35.6,93,33.8,0
12/31/2006 5:00,KCLM,35.6,93,33.8,0
12/31/2006 6:00,KCLM,35.6,93,33.8,5
12/31/2006 7:00,KCLM,37.4,87,33.8,5
12/31/2006 8:00,KCLM,37.4,93,35.6,0
12/31/2006 9:00,KCLM,37.4,93,35.6,0
12/31/2006 10:00,KCLM,42.8,75,35.6,0
12/31/2006 11:00,KCLM,44.6,70,35.6,0
12/31/2006 12:00,KCLM,42.8,81,37.4,3
12/31/2006 13:00,KCLM,44.6,75,37.4,3
12/31/2006 13:06,KCLM,44.6,75,37.4,3
12/31/2006 13:51,KCLM,42.8,81,37.4,0
12/31/2006 13:53,KCLM,42.8,81,37.4,0
12/31/2006 14:00,KCLM,42.8,81,37.4,3
12/31/2006 14:53,KCLM,42.8,81,37.4,4
12/31/2006 15:00,KCLM,42.8,81,37.4,4
12/31/2006 16:00,KCLM,42.8,81,37.4,0
12/31/2006 17:00,KCLM,42.8,81,37.4,0
12/31/2006 18:00,KCLM,39.2,93,37.4,4
12/31/2006 19:00,KCLM,39.2,87,35.6,3
12/31/2006 20:00,KCLM,37.4,93,35.6,3
12/31/2006 21:00,KCLM,35.6,93,33.8,5
12/31/2006 22:00,KCLM,33.8,100,33.8,4
12/31/2006 23:00,KCLM,35.6,93,33.8,3
1/1/2007 0:00,KCLM,37.4,93,35.6,0
1/1/2007 1:00,KCLM,37.4,93,35.6,5
1/1/2007 1:15,KCLM,39.2,87,35.6,5
1/1/2007 2:00,KCLM,39.2,87,35.6,4
1/1/2007 3:00,KCLM,41,87,37.4,4
1/1/2007 4:00,KCLM,39.2,93,37.4,3
1/1/2007 4:19,KCLM,39.2,93,37.4,3
1/1/2007 5:00,KCLM,41,87,37.4,0
1/1/2007 6:00,KCLM,39.2,93,37.4,3
1/1/2007 6:18,KCLM,39.2,93,37.4,0
1/1/2007 7:00,KCLM,39.2,93,37.4,0
1/1/2007 7:53,KCLM,39.2,93,37.4,4
1/1/2007 8:00,KCLM,39.2,93,37.4,3
1/1/2007 8:13,KCLM,39.2,93,37.4,0
1/1/2007 9:00,KCLM,39.2,100,39.2,4
1/1/2007 9:53,KCLM,41,93,39.2,0
1/1/2007 10:00,KCLM,41,93,39.2,0
1/1/2007 10:07,KCLM,41,93,39.2,0
1/1/2007 10:16,KCLM,41,93,39.2,3
1/1/2007 10:53,KCLM,42.8,87,39.2,0
1/1/2007 11:00,KCLM,41,93,39.2,0
1/1/2007 12:00,KCLM,42.8,87,39.2,5
1/1/2007 12:53,KCLM,42.8,87,39.2,4
1/1/2007 13:00,KCLM,42.8,87,39.2,0
1/1/2007 13:04,KCLM,42.8,87,39.2,6
1/1/2007 14:00,KCLM,42.8,93,41,0
1/1/2007 14:16,KCLM,42.8,93,41,3
1/1/2007 15:00,KCLM,42.8,93,41,5
1/1/2007 16:00,KCLM,42.8,93,41,0
1/1/2007 16:53,KCLM,42.8,93,41,0
1/1/2007 17:00,KCLM,42.8,93,41,0
1/1/2007 17:17,KCLM,42.8,93,41,0
1/1/2007 17:27,KCLM,42.8,93,41,0
1/1/2007 17:53,KCLM,42.8,93,41,3
1/1/2007 18:00,KCLM,42.8,93,41,0
1/1/2007 18:09,KCLM,42.8,93,41,5
1/1/2007 18:53,KCLM,42.8,100,42.8,3
1/1/2007 19:00,KCLM,42.8,100,42.8,0
1/1/2007 19:03,KCLM,42.8,100,42.8,0
1/1/2007 20:00,KCLM,42.8,100,42.8,0
1/1/2007 21:00,KCLM,42.8,100,42.8,4
1/1/2007 22:00,KCLM,44.6,93,42.8,3
1/1/2007 23:00,KCLM,48.2,87,44.6,3
1/2/2007 0:00,KCLM,46.4,93,44.6,5
1/2/2007 0:53,KCLM,53.6,65,42.8,15
1/2/2007 1:00,KCLM,51.8,70,42.8,12
1/2/2007 2:00,KCLM,48.2,81,42.8,4
1/2/2007 3:00,KCLM,46.4,93,44.6,3
1/2/2007 3:53,KCLM,46.4,93,44.6,4
1/2/2007 4:00,KCLM,46.4,93,44.6,5
1/2/2007 4:08,KCLM,46.4,93,44.6,0
1/2/2007 5:00,KCLM,46.4,93,44.6,4
1/2/2007 6:00,KCLM,46.4,93,44.6,0
1/2/2007 6:53,KCLM,46.4,93,44.6,0
1/2/2007 7:00,KCLM,46.4,93,44.6,3
1/2/2007 7:19,KCLM,46.4,93,44.6,0
1/2/2007 7:53,KCLM,46.4,93,44.6,3
1/2/2007 8:00,KCLM,46.4,93,44.6,0
1/2/2007 8:04,KCLM,46.4,93,44.6,4
1/2/2007 8:07,KCLM,46.4,93,44.6,3
1/2/2007 8:28,KCLM,44.6,100,44.6,0
1/2/2007 8:53,KCLM,46.4,93,44.6,11
1/2/2007 9:00,KCLM,46.4,93,44.6,14
1/2/2007 9:24,KCLM,46.4,93,44.6,4
1/2/2007 10:00,KCLM,48.2,93,46.4,0
1/2/2007 10:06,KCLM,48.2,93,46.4,0
1/2/2007 10:53,KCLM,48.2,100,48.2,0
1/2/2007 11:00,KCLM,48.2,93,46.4,4
1/2/2007 11:08,KCLM,48.2,93,46.4,5
1/2/2007 11:53,KCLM,51.8,87,48.2,0
1/2/2007 12:00,KCLM,50,93,48.2,0
1/2/2007 12:07,KCLM,50,93,48.2,3
1/2/2007 12:14,KCLM,50,93,48.2,0
1/2/2007 12:21,KCLM,50,93,48.2,3
1/2/2007 13:00,KCLM,50,93,48.2,4
1/2/2007 13:55,KCLM,50,93,48.2,0
1/2/2007 14:00,KCLM,50,93,48.2,0
1/2/2007 14:11,KCLM,50,93,48.2,0
1/2/2007 14:43,KCLM,48.2,93,46.4,
1/2/2007 14:53,KCLM,48.2,93,46.4,5
1/2/2007 15:00,KCLM,50,93,48.2,6
1/2/2007 15:09,KCLM,48.2,87,44.6,5
1/2/2007 16:00,KCLM,48.2,87,44.6,0
1/2/2007 17:00,KCLM,48.2,81,42.8,4
1/2/2007 18:00,KCLM,48.2,75,41,7
1/2/2007 19:00,KCLM,44.6,81,39.2,6
1/2/2007 20:00,KCLM,44.6,81,39.2,6
1/2/2007 21:00,KCLM,46.4,75,39.2,5
1/2/2007 22:00,KCLM,46.4,75,39.2,10
1/2/2007 23:00,KCLM,44.6,81,39.2,8
1/3/2007 0:00,KCLM,44.6,81,39.2,4
1/3/2007 1:00,KCLM,44.6,81,39.2,3
1/3/2007 2:00,KCLM,41,93,39.2,0
1/3/2007 2:53,KCLM,42.8,87,39.2,4
1/3/2007 3:00,KCLM,42.8,87,39.2,4
1/3/2007 3:15,KCLM,42.8,93,41,3
1/3/2007 3:53,KCLM,42.8,93,41,4
1/3/2007 4:00,KCLM,42.8,93,41,3
1/3/2007 4:09,KCLM,42.8,93,41,3
1/3/2007 4:53,KCLM,42.8,93,41,8
1/3/2007 5:00,KCLM,42.8,93,41,4
1/3/2007 5:53,KCLM,42.8,81,37.4,6
1/3/2007 6:00,KCLM,42.8,81,37.4,7
1/3/2007 7:00,KCLM,42.8,81,37.4,8
1/3/2007 8:00,KCLM,41,87,37.4,8
1/3/2007 9:00,KCLM,42.8,81,37.4,5
1/3/2007 10:00,KCLM,44.6,75,37.4,10
1/3/2007 11:00,KCLM,46.4,70,37.4,11
1/3/2007 12:00,KCLM,46.4,70,37.4,11
1/3/2007 13:00,KCLM,46.4,70,37.4,8
1/3/2007 13:53,KCLM,44.6,75,37.4,6
1/3/2007 14:00,KCLM,44.6,75,37.4,6
1/3/2007 14:53,KCLM,42.8,75,35.6,7
1/3/2007 15:00,KCLM,42.8,81,37.4,11
1/3/2007 15:02,KCLM,41,81,35.6,5
1/3/2007 16:00,KCLM,42.8,81,37.4,8
1/3/2007 16:15,KCLM,42.8,81,37.4,5
1/3/2007 16:53,KCLM,41,87,37.4,7
1/3/2007 17:00,KCLM,42.8,81,37.4,6
1/3/2007 18:00,KCLM,41,81,35.6,10
1/3/2007 19:00,KCLM,39.2,87,35.6,11
1/3/2007 20:00,KCLM,39.2,80,33.8,5
1/3/2007 21:00,KCLM,39.2,80,33.8,6
1/3/2007 22:00,KCLM,39.2,80,33.8,7
1/3/2007 23:00,KCLM,39.2,75,32,8
1/4/2007 0:00,KCLM,39.2,80,33.8,5
1/4/2007 1:00,KCLM,37.4,87,33.8,0
1/4/2007 1:07,KCLM,39.2,80,33.8,7
1/4/2007 2:00,KCLM,37.4,93,35.6,0
1/4/2007 2:06,KCLM,37.4,93,35.6,0
1/4/2007 3:00,KCLM,37.4,87,33.8,7
1/4/2007 3:04,KCLM,37.4,87,33.8,7
1/4/2007 4:00,KCLM,37.4,87,33.8,8
1/4/2007 4:53,KCLM,37.4,87,33.8,4
1/4/2007 5:00,KCLM,37.4,87,33.8,7
1/4/2007 5:14,KCLM,37.4,87,33.8,5
1/4/2007 6:00,KCLM,37.4,87,33.8,11
1/4/2007 7:00,KCLM,37.4,87,33.8,7
1/4/2007 8:00,KCLM,35.6,86,32,8
1/4/2007 8:14,KCLM,37.4,80,32,8
1/4/2007 8:23,KCLM,37.4,80,32,9
1/4/2007 9:00,KCLM,37.4,75,30.2,10
1/4/2007 9:19,KCLM,37.4,75,30.2,13
1/4/2007 9:27,KCLM,37.4,80,32,11
1/4/2007 10:00,KCLM,37.4,75,30.2,10
1/4/2007 11:00,KCLM,41,65,30.2,17
1/4/2007 12:00,KCLM,42.8,56,28.4,13
1/4/2007 13:00,KCLM,42.8,56,28.4,12
1/4/2007 14:00,KCLM,41,56,26.6,16
1/4/2007 15:00,KCLM,39.2,60,26.6,14
1/4/2007 16:00,KCLM,39.2,55,24.8,16
1/4/2007 17:00,KCLM,37.4,60,24.8,10
1/4/2007 18:00,KCLM,37.4,60,24.8,13
1/4/2007 19:00,KCLM,37.4,60,24.8,14
1/4/2007 20:00,KCLM,37.4,55,23,11
1/4/2007 21:00,KCLM,37.4,60,24.8,11
1/4/2007 22:00,KCLM,35.6,64,24.8,10
1/4/2007 23:00,KCLM,37.4,64,26.6,11
1/5/2007 0:00,KCLM,37.4,64,26.6,11
1/5/2007 1:00,KCLM,37.4,64,26.6,11
1/5/2007 2:00,KCLM,37.4,64,26.6,7
1/5/2007 3:00,KCLM,37.4,64,26.6,6
1/5/2007 4:00,KCLM,37.4,64,26.6,0
1/5/2007 5:00,KCLM,39.2,55,24.8,4
1/5/2007 6:00,KCLM,37.4,64,26.6,3
1/5/2007 7:00,KCLM,37.4,64,26.6,0
1/5/2007 8:00,KCLM,39.2,64,28.4,0
1/5/2007 9:00,KCLM,37.4,69,28.4,0
1/5/2007 10:00,KCLM,39.2,75,32,3
1/5/2007 11:00,KCLM,41,75,33.8,0
1/5/2007 12:00,KCLM,42.8,65,32,0
1/5/2007 12:25,KCLM,42.8,70,33.8,0
1/5/2007 13:00,KCLM,42.8,81,37.4,0
1/5/2007 14:00,KCLM,41,87,37.4,3
1/5/2007 15:00,KCLM,39.2,93,37.4,0
1/5/2007 16:00,KCLM,39.2,93,37.4,0
1/5/2007 16:53,KCLM,42.8,81,37.4,0
1/5/2007 17:00,KCLM,42.8,81,37.4,3
1/5/2007 18:00,KCLM,44.6,75,37.4,7
1/5/2007 18:05,KCLM,44.6,81,39.2,5
1/5/2007 19:00,KCLM,44.6,81,39.2,8
1/5/2007 20:00,KCLM,42.8,87,39.2,6
1/5/2007 21:00,KCLM,42.8,87,39.2,5
1/5/2007 22:00,KCLM,46.4,75,39.2,19
1/5/2007 23:00,KCLM,44.6,70,35.6,26
1/6/2007 0:00,KCLM,39.2,80,33.8,26
1/6/2007 0:15,KCLM,39.2,80,33.8,18
1/6/2007 1:00,KCLM,39.2,75,32,28
1/6/2007 2:00,KCLM,41,65,30.2,20
1/6/2007 3:00,KCLM,41,60,28.4,15
1/6/2007 4:00,KCLM,39.2,69,30.2,17
