Name, NumPhases, Bus, phases, Voltage, status, model, connection, kW, PF
338975A0b, 1, SX2785537A, b, 120,  variable, 1, wye,  2.72710115194321, 0.97 
338976B0a, 1, SX2691967B, a, 120,  variable, 1, wye,  3.21964380264282, 0.97 
338976B0b, 1, SX2691967B, b, 120,  variable, 1, wye,  2.62035619735718, 0.97 
338977A0a, 1, SX2916620A, a, 120,  variable, 1, wye,  1.99032206833363, 0.97 
338977A0b, 1, SX2916620A, b, 120,  variable, 1, wye,  1.55967793166637, 0.97 
338977B0a, 1, SX2916620B, a, 120,  variable, 1, wye,  3.37179708838463, 0.97 
338977B0b, 1, SX2916620B, b, 120,  variable, 1, wye,  0.518202911615372, 0.97 
338977C0a, 1, SX2916620C, a, 120,  variable, 1, wye,  0.542889575362206, 0.97 
338977C0b, 1, SX2916620C, b, 120,  variable, 1, wye,  3.52711042463779, 0.97 
338978C0a, 1, SX2766738C, a, 120,  variable, 1, wye,  2.1976228094101, 0.97 
338978C0b, 1, SX2766738C, b, 120,  variable, 1, wye,  7.9723771905899, 0.97 
338979B0a, 1, SX3066814B, a, 120,  variable, 1, wye,  3.09830325841904E-02, 0.97 
338979B0b, 1, SX3066814B, b, 120,  variable, 1, wye,  3.85901696741581, 0.97 
338981B0a, 1, SX2820535B, a, 120,  variable, 1, wye,  4.37755282044411, 0.97 
338981B0b, 1, SX2820535B, b, 120,  variable, 1, wye,  5.35244717955589, 0.97 
338982B0a, 1, SX2785534B, a, 120,  variable, 1, wye,  8.35701242983341, 0.97 
338982B0b, 1, SX2785534B, b, 120,  variable, 1, wye,  1.37298757016659, 0.97 
338983B0a, 1, SX2691965B, a, 120,  variable, 1, wye,  1.68678628206253, 0.97 
338983B0b, 1, SX2691965B, b, 120,  variable, 1, wye,  0.263213717937469, 0.97 
338984A0a, 1, SX2748144A, a, 120,  variable, 1, wye,  7.40518094599247, 0.97 
338984A0b, 1, SX2748144A, b, 120,  variable, 1, wye,  1.46481905400753, 0.97 
338985A0a, 1, SX2897792A, a, 120,  variable, 1, wye,  4.77832461833954, 0.97 
338985A0b, 1, SX2897792A, b, 120,  variable, 1, wye,  0.541675381660461, 0.97 
338986A0a, 1, SX2785538A, a, 120,  variable, 1, wye,  8.66767598569393, 0.97 
338986A0b, 1, SX2785538A, b, 120,  variable, 1, wye,  0.202324014306068, 0.97 
338987A0a, 1, SX2897793A, a, 120,  variable, 1, wye,  1.31604890823364, 0.97 
338987A0b, 1, SX2897793A, b, 120,  variable, 1, wye,  2.23395109176636, 0.97 
338988A0a, 1, SX3254231A, a, 120,  variable, 1, wye,  3.50019928514957, 0.97 
338988A0b, 1, SX3254231A, b, 120,  variable, 1, wye,  4.98007148504258E-02, 0.97 
338989A0a, 1, SX3254230A, a, 120,  variable, 1, wye,  1.22165141701698, 0.97 
338989A0b, 1, SX3254230A, b, 120,  variable, 1, wye,  0.548348582983017, 0.97 
338990B0a, 1, SX2673331B, a, 120,  variable, 1, wye,  2.23780863583088, 0.97 
338990B0b, 1, SX2673331B, b, 120,  variable, 1, wye,  17.2121913641691, 0.97 
338992B0a, 1, SX2935567B, a, 120,  variable, 1, wye,  3.88580110549927, 0.97 
338992B0b, 1, SX2935567B, b, 120,  variable, 1, wye,  1.95419889450073, 0.97 
338993B0a, 1, SX2804272B, a, 120,  variable, 1, wye,  1.32707618236542, 0.97 
338993B0b, 1, SX2804272B, b, 120,  variable, 1, wye,  4.51292381763458, 0.97 
338994B0a, 1, SX3160115B, a, 120,  variable, 1, wye,  16.3509107291698, 0.97 
338994B0b, 1, SX3160115B, b, 120,  variable, 1, wye,  3.09908927083016, 0.97 
338995B0a, 1, SX3254227B, a, 120,  variable, 1, wye,  1.13142962276936, 0.97 
338995B0b, 1, SX3254227B, b, 120,  variable, 1, wye,  2.75857037723064, 0.97 
338997B0a, 1, SX2860499B, a, 120,  variable, 1, wye,  9.84910185337067, 0.97 
338997B0b, 1, SX2860499B, b, 120,  variable, 1, wye,  9.60089814662933, 0.97 
338998B0a, 1, SX3254229B, a, 120,  variable, 1, wye,  8.2608039945364, 0.97 
338998B0b, 1, SX3254229B, b, 120,  variable, 1, wye,  1.4691960054636, 0.97 
338999B0a, 1, SX2822873B, a, 120,  variable, 1, wye,  3.07716253876686, 0.97 
338999B0b, 1, SX2822873B, b, 120,  variable, 1, wye,  0.812837461233139, 0.97 
339001B0a, 1, SX3178988B, a, 120,  variable, 1, wye,  0.94407486975193, 0.97 
339001B0b, 1, SX3178988B, b, 120,  variable, 1, wye,  2.94592513024807, 0.97 
339002B0a, 1, SX2785536B, a, 120,  variable, 1, wye,  2.87289770126343, 0.97 
339002B0b, 1, SX2785536B, b, 120,  variable, 1, wye,  2.96710229873657, 0.97 
339003B0a, 1, SX3066826B, a, 120,  variable, 1, wye,  9.03337216198444, 0.97 
339003B0b, 1, SX3066826B, b, 120,  variable, 1, wye,  5.55662783801556, 0.97 
339004B0a, 1, SX3197653B, a, 120,  variable, 1, wye,  5.35335190653801, 0.97 
339004B0b, 1, SX3197653B, b, 120,  variable, 1, wye,  4.37664809346199, 0.97 
339005B0a, 1, SX2785535B, a, 120,  variable, 1, wye,  9.50481432676315E-02, 0.97 
339005B0b, 1, SX2785535B, b, 120,  variable, 1, wye,  14.4949518567324, 0.97 
339006B0a, 1, SX2916619B, a, 120,  variable, 1, wye,  3.17869097709656, 0.97 
339006B0b, 1, SX2916619B, b, 120,  variable, 1, wye,  6.55130902290344, 0.97 
339007B0a, 1, SX2916617B, a, 120,  variable, 1, wye,  9.59592584073544, 0.97 
339007B0b, 1, SX2916617B, b, 120,  variable, 1, wye,  0.134074159264564, 0.97 
339008B0a, 1, SX3122835B, a, 120,  variable, 1, wye,  0.496164216995239, 0.97 
339008B0b, 1, SX3122835B, b, 120,  variable, 1, wye,  5.34383578300476, 0.97 
339010B0a, 1, SX2691966B, a, 120,  variable, 1, wye,  14.4756184369326, 0.97 
339010B0b, 1, SX2691966B, b, 120,  variable, 1, wye,  4.97438156306744, 0.97 
339011B0a, 1, SX3104145B, a, 120,  variable, 1, wye,  1.97022500991821, 0.97 
339011B0b, 1, SX3104145B, b, 120,  variable, 1, wye,  3.86977499008179, 0.97 
339012B0a, 1, SX2973171B, a, 120,  variable, 1, wye,  5.18177913367748, 0.97 
339012B0b, 1, SX2973171B, b, 120,  variable, 1, wye,  4.54822086632252, 0.97 
339013B0a, 1, SX2804270B, a, 120,  variable, 1, wye,  5.61132292747498, 0.97 
339013B0b, 1, SX2804270B, b, 120,  variable, 1, wye,  0.228677072525024, 0.97 
339016B0a, 1, SX3235273B, a, 120,  variable, 1, wye,  7.99728138267994, 0.97 
339016B0b, 1, SX3235273B, b, 120,  variable, 1, wye,  1.73271861732006, 0.97 
339017C0a, 1, SX2729423C, a, 120,  variable, 1, wye,  1.45414099693298, 0.97 
339017C0b, 1, SX2729423C, b, 120,  variable, 1, wye,  4.64585900306702, 0.97 
339018A0a, 1, SX2729424A, a, 120,  variable, 1, wye,  3.60381013631821, 0.97 
339018A0b, 1, SX2729424A, b, 120,  variable, 1, wye,  1.71618986368179, 0.97 
339019A0a, 1, SX3160114A, a, 120,  variable, 1, wye,  1.23737287998199, 0.97 
339019A0b, 1, SX3160114A, b, 120,  variable, 1, wye,  4.08262712001801, 0.97 
339020A0a, 1, SX3104144A, a, 120,  variable, 1, wye,  0.489139351248741, 0.97 
339020A0b, 1, SX3104144A, b, 120,  variable, 1, wye,  3.06086064875126, 0.97 
339021A0a, 1, SX3197652A, a, 120,  variable, 1, wye,  1.30811174631119, 0.97 
339021A0b, 1, SX3197652A, b, 120,  variable, 1, wye,  7.56188825368881, 0.97 
339042B0a, 1, SX3141394B, a, 120,  variable, 1, wye,  6.13051296412945, 0.97 
339042B0b, 1, SX3141394B, b, 120,  variable, 1, wye,  3.59948703587055, 0.97 
339043C0a, 1, SX2804277C, a, 120,  variable, 1, wye,  5.94770822882652, 0.97 
339043C0b, 1, SX2804277C, b, 120,  variable, 1, wye,  4.22229177117348, 0.97 
339044C0a, 1, SX3197625C, a, 120,  variable, 1, wye,  4.27275083661079, 0.97 
339044C0b, 1, SX3197625C, b, 120,  variable, 1, wye,  1.82724916338921, 0.97 
339046A0a, 1, SX2785511A, a, 120,  variable, 1, wye,  7.55126152038574, 0.97 
339046A0b, 1, SX2785511A, b, 120,  variable, 1, wye,  1.31873847961426, 0.97 
339047A0a, 1, SX2973148A, a, 120,  variable, 1, wye,  5.25969530403614, 0.97 
339047A0b, 1, SX2973148A, b, 120,  variable, 1, wye,  3.61030469596386, 0.97 
339048A0a, 1, SX3160098A, a, 120,  variable, 1, wye,  3.84477287769318, 0.97 
339048A0b, 1, SX3160098A, b, 120,  variable, 1, wye,  1.47522712230682, 0.97 
339049A0a, 1, SX2916602A, a, 120,  variable, 1, wye,  4.05357376277447, 0.97 
339049A0b, 1, SX2916602A, b, 120,  variable, 1, wye,  4.81642623722553, 0.97 
339051C0a, 1, SX3231255C, a, 120,  variable, 1, wye,  3.26646471261978, 0.97 
339051C0b, 1, SX3231255C, b, 120,  variable, 1, wye,  6.90353528738022, 0.97 
339052C0a, 1, SX3118855C, a, 120,  variable, 1, wye,  3.27920598626137, 0.97 
339052C0b, 1, SX3118855C, b, 120,  variable, 1, wye,  11.9807940137386, 0.97 
339097B0a, 1, SX3085410B, a, 120,  variable, 1, wye,  7.28812313079834E-02, 0.97 
339097B0b, 1, SX3085410B, b, 120,  variable, 1, wye,  5.76711876869202, 0.97 
346639C0a, 1, SX2992556C, a, 120,  variable, 1, wye,  2.26377986073494, 0.97 
346639C0b, 1, SX2992556C, b, 120,  variable, 1, wye,  3.83622013926506, 0.97 
350993C0a, 1, SX3198356C, a, 120,  variable, 1, wye,  2.9188784122467, 0.97 
350993C0b, 1, SX3198356C, b, 120,  variable, 1, wye,  3.1811215877533, 0.97 
350994C0a, 1, SX3048968C, a, 120,  variable, 1, wye,  4.48581921696663, 0.97 
350994C0b, 1, SX3048968C, b, 120,  variable, 1, wye,  10.7741807830334, 0.97 
351019C0a, 1, SX2767414C, a, 120,  variable, 1, wye,  2.27037426233292, 0.97 
351019C0b, 1, SX2767414C, b, 120,  variable, 1, wye,  3.82962573766708, 0.97 
351020C0a, 1, SX3045895C, a, 120,  variable, 1, wye,  7.63971875488758, 0.97 
351020C0b, 1, SX3045895C, b, 120,  variable, 1, wye,  2.53028124511242, 0.97 
351021C0a, 1, SX2692664C, a, 120,  variable, 1, wye,  1.28434960842133, 0.97 
351021C0b, 1, SX2692664C, b, 120,  variable, 1, wye,  4.81565039157867, 0.97 
354851B0a, 1, SX2991901B, a, 120,  variable, 1, wye,  7.11148755252361, 0.97 
354851B0b, 1, SX2991901B, b, 120,  variable, 1, wye,  2.61851244747639, 0.97 
355358B0a, 1, SX2673322B, a, 120,  variable, 1, wye,  1.60366332888603, 0.97 
355358B0b, 1, SX2673322B, b, 120,  variable, 1, wye,  2.28633667111397, 0.97 
355359B0a, 1, SX2766730B, a, 120,  variable, 1, wye,  4.83861736774445, 0.97 
355359B0b, 1, SX2766730B, b, 120,  variable, 1, wye,  1.00138263225555, 0.97 
355375A0a, 1, SX2689691A, a, 120,  variable, 1, wye,  5.64161322593689, 0.97 
355375A0b, 1, SX2689691A, b, 120,  variable, 1, wye,  3.22838677406311, 0.97 
355376B0a, 1, SX2914323B, a, 120,  variable, 1, wye,  2.84755254685879, 0.97 
355376B0b, 1, SX2914323B, b, 120,  variable, 1, wye,  1.04244745314121, 0.97 
355431C0a, 1, SX3048222C, a, 120,  variable, 1, wye,  12.6059948134422, 0.97 
355431C0b, 1, SX3048222C, b, 120,  variable, 1, wye,  2.65400518655777, 0.97 
355432C0a, 1, SX3122837C, a, 120,  variable, 1, wye,  8.93224236369133, 0.97 
355432C0b, 1, SX3122837C, b, 120,  variable, 1, wye,  6.32775763630867, 0.97 
355433C0a, 1, SX2991933C, a, 120,  variable, 1, wye,  12.6258551645279, 0.97 
355433C0b, 1, SX2991933C, b, 120,  variable, 1, wye,  7.71414483547211, 0.97 
355437C0a, 1, SX2710525C, a, 120,  variable, 1, wye,  2.66979218423367, 0.97 
355437C0b, 1, SX2710525C, b, 120,  variable, 1, wye,  7.50020781576633, 0.97 
355438C0a, 1, SX2673323C, a, 120,  variable, 1, wye,  0.312525404691696, 0.97 
355438C0b, 1, SX2673323C, b, 120,  variable, 1, wye,  9.8574745953083, 0.97 
355584B0a, 1, SX2710542B, a, 120,  variable, 1, wye,  8.10471655189991, 0.97 
355584B0b, 1, SX2710542B, b, 120,  variable, 1, wye,  1.62528344810009, 0.97 
355585B0a, 1, SX2766742B, a, 120,  variable, 1, wye,  3.17199291229248, 0.97 
355585B0b, 1, SX2766742B, b, 120,  variable, 1, wye,  2.66800708770752, 0.97 
355586B0a, 1, SX3254234B, a, 120,  variable, 1, wye,  7.29204090058804, 0.97 
355586B0b, 1, SX3254234B, b, 120,  variable, 1, wye,  2.43795909941196, 0.97 
355587B0a, 1, SX3104114B, a, 120,  variable, 1, wye,  0.559586397409439, 0.97 
355587B0b, 1, SX3104114B, b, 120,  variable, 1, wye,  9.17041360259056, 0.97 
355588B0a, 1, SX2822857B, a, 120,  variable, 1, wye,  3.15343164920807, 0.97 
355588B0b, 1, SX2822857B, b, 120,  variable, 1, wye,  2.68656835079193, 0.97 
355589B0a, 1, SX2691939B, a, 120,  variable, 1, wye,  3.01688635587692, 0.97 
355589B0b, 1, SX2691939B, b, 120,  variable, 1, wye,  6.71311364412308, 0.97 
355590B0a, 1, SX2860478B, a, 120,  variable, 1, wye,  0.203747134208679, 0.97 
355590B0b, 1, SX2860478B, b, 120,  variable, 1, wye,  5.63625286579132, 0.97 
355591B0a, 1, SX2822858B, a, 120,  variable, 1, wye,  6.73918022036552, 0.97 
355591B0b, 1, SX2822858B, b, 120,  variable, 1, wye,  2.99081977963448, 0.97 
355592B0a, 1, SX3254206B, a, 120,  variable, 1, wye,  3.99206431210041, 0.97 
355592B0b, 1, SX3254206B, b, 120,  variable, 1, wye,  5.73793568789959, 0.97 
355593B0a, 1, SX2766715B, a, 120,  variable, 1, wye,  3.6337483215332, 0.97 
355593B0b, 1, SX2766715B, b, 120,  variable, 1, wye,  2.2062516784668, 0.97 
355595B0a, 1, SX2860479B, a, 120,  variable, 1, wye,  2.25281706750393, 0.97 
355595B0b, 1, SX2860479B, b, 120,  variable, 1, wye,  1.63718293249607, 0.97 
355596B0a, 1, SX3178969B, a, 120,  variable, 1, wye,  5.06768116950989, 0.97 
355596B0b, 1, SX3178969B, b, 120,  variable, 1, wye,  0.772318830490113, 0.97 
355597B0a, 1, SX2729401B, a, 120,  variable, 1, wye,  4.15396528720856, 0.97 
355597B0b, 1, SX2729401B, b, 120,  variable, 1, wye,  1.68603471279144, 0.97 
355598B0a, 1, SX2804245B, a, 120,  variable, 1, wye,  4.7670691037178, 0.97 
355598B0b, 1, SX2804245B, b, 120,  variable, 1, wye,  4.9629308962822, 0.97 
355599B0a, 1, SX3216338B, a, 120,  variable, 1, wye,  8.89050093352795, 0.97 
355599B0b, 1, SX3216338B, b, 120,  variable, 1, wye,  0.839499066472053, 0.97 
355600B0a, 1, SX2691938B, a, 120,  variable, 1, wye,  2.92630346655846, 0.97 
355600B0b, 1, SX2691938B, b, 120,  variable, 1, wye,  6.80369653344154, 0.97 
355601B0a, 1, SX2673326B, a, 120,  variable, 1, wye,  2.05569008350372, 0.97 
355601B0b, 1, SX2673326B, b, 120,  variable, 1, wye,  3.78430991649628, 0.97 
355602B0a, 1, SX3251806B, a, 120,  variable, 1, wye,  5.83255084991455, 0.97 
355602B0b, 1, SX3251806B, b, 120,  variable, 1, wye,  7.44915008544922E-03, 0.97 
355603B0a, 1, SX3160108B, a, 120,  variable, 1, wye,  5.0281230455637, 0.97 
355603B0b, 1, SX3160108B, b, 120,  variable, 1, wye,  9.5618769544363, 0.97 
355604B0a, 1, SX2841624B, a, 120,  variable, 1, wye,  2.25541954994202, 0.97 
355604B0b, 1, SX2841624B, b, 120,  variable, 1, wye,  3.58458045005798, 0.97 
355605B0a, 1, SX2729409B, a, 120,  variable, 1, wye,  2.05425742685795, 0.97 
355605B0b, 1, SX2729409B, b, 120,  variable, 1, wye,  7.67574257314205, 0.97 
355606B0a, 1, SX3029510B, a, 120,  variable, 1, wye,  1.89750738143921, 0.97 
355606B0b, 1, SX3029510B, b, 120,  variable, 1, wye,  3.94249261856079, 0.97 
355607B0a, 1, SX2991927B, a, 120,  variable, 1, wye,  8.80916365802288, 0.97 
355607B0b, 1, SX2991927B, b, 120,  variable, 1, wye,  0.92083634197712, 0.97 
355618B0a, 1, SX2954338B, a, 120,  variable, 1, wye,  3.27008580088615, 0.97 
355618B0b, 1, SX2954338B, b, 120,  variable, 1, wye,  6.45991419911385, 0.97 
355767B0a, 1, SX3197634B, a, 120,  variable, 1, wye,  10.4354011934996, 0.97 
355767B0b, 1, SX3197634B, b, 120,  variable, 1, wye,  4.15459880650043, 0.97 
355768B0a, 1, SX2729408B, a, 120,  variable, 1, wye,  1.24991512298584E-02, 0.97 
355768B0b, 1, SX2729408B, b, 120,  variable, 1, wye,  9.71750084877014, 0.97 
355773A0a, 1, SX2991909A, a, 120,  variable, 1, wye,  4.96801738083363, 0.97 
355773A0b, 1, SX2991909A, b, 120,  variable, 1, wye,  3.90198261916637, 0.97 
355777B0a, 1, SX3085398B, a, 120,  variable, 1, wye,  5.54975885510445, 0.97 
355777B0b, 1, SX3085398B, b, 120,  variable, 1, wye,  4.18024114489555, 0.97 
355778C0a, 1, SX2673314C, a, 120,  variable, 1, wye,  2.71430232226849, 0.97 
355778C0b, 1, SX2673314C, b, 120,  variable, 1, wye,  1.35569767773151, 0.97 
355779C0a, 1, SX3122817C, a, 120,  variable, 1, wye,  2.63933279514313, 0.97 
355779C0b, 1, SX3122817C, b, 120,  variable, 1, wye,  3.46066720485687, 0.97 
355780B0a, 1, SX3160102B, a, 120,  variable, 1, wye,  6.39049438178539, 0.97 
355780B0b, 1, SX3160102B, b, 120,  variable, 1, wye,  3.33950561821461, 0.97 
355840B0a, 1, SX2822871B, a, 120,  variable, 1, wye,  3.48039538741112, 0.97 
355840B0b, 1, SX2822871B, b, 120,  variable, 1, wye,  6.24960461258888, 0.97 
355842A0a, 1, SX2876813A, a, 120,  variable, 1, wye,  2.86290803849697, 0.97 
355842A0b, 1, SX2876813A, b, 120,  variable, 1, wye,  6.00709196150303, 0.97 
355843A0a, 1, SX2952013A, a, 120,  variable, 1, wye,  2.34880735874176, 0.97 
355843A0b, 1, SX2952013A, b, 120,  variable, 1, wye,  1.20119264125824, 0.97 
355933A0a, 1, SX2916598A, a, 120,  variable, 1, wye,  2.23759287893772, 0.97 
355933A0b, 1, SX2916598A, b, 120,  variable, 1, wye,  1.31240712106228, 0.97 
355934A0a, 1, SX3048212A, a, 120,  variable, 1, wye,  2.5060172021389, 0.97 
355934A0b, 1, SX3048212A, b, 120,  variable, 1, wye,  1.0439827978611, 0.97 
355935A0a, 1, SX2691973A, a, 120,  variable, 1, wye,  3.83943138360977, 0.97 
355935A0b, 1, SX2691973A, b, 120,  variable, 1, wye,  1.48056861639023, 0.97 
355936A0a, 1, SX2954357A, a, 120,  variable, 1, wye,  5.1074862241745, 0.97 
355936A0b, 1, SX2954357A, b, 120,  variable, 1, wye,  8.1925137758255, 0.97 
355937A0a, 1, SX2841639A, a, 120,  variable, 1, wye,  8.47601729929447, 0.97 
355937A0b, 1, SX2841639A, b, 120,  variable, 1, wye,  0.393982700705529, 0.97 
355938A0a, 1, SX2804262A, a, 120,  variable, 1, wye,  2.67490291118622, 0.97 
355938A0b, 1, SX2804262A, b, 120,  variable, 1, wye,  2.64509708881378, 0.97 
355942A0a, 1, SX2973165A, a, 120,  variable, 1, wye,  2.33227347791195, 0.97 
355942A0b, 1, SX2973165A, b, 120,  variable, 1, wye,  6.53772652208805, 0.97 
355943C0a, 1, SX2785529C, a, 120,  variable, 1, wye,  2.18290477752686, 0.97 
355943C0b, 1, SX2785529C, b, 120,  variable, 1, wye,  7.98709522247314, 0.97 
355944B0a, 1, SX3197646B, a, 120,  variable, 1, wye,  3.41216795384884, 0.97 
355944B0b, 1, SX3197646B, b, 120,  variable, 1, wye,  6.31783204615116, 0.97 
356007A0a, 1, SX3141389A, a, 120,  variable, 1, wye,  4.82313545703888, 0.97 
356007A0b, 1, SX3141389A, b, 120,  variable, 1, wye,  0.496864542961121, 0.97 
356008A0a, 1, SX3197618A, a, 120,  variable, 1, wye,  2.84192377328873, 0.97 
356008A0b, 1, SX3197618A, b, 120,  variable, 1, wye,  2.47807622671127, 0.97 
356009A0a, 1, SX2691936A, a, 120,  variable, 1, wye,  1.07928685188293, 0.97 
356009A0b, 1, SX2691936A, b, 120,  variable, 1, wye,  4.24071314811707, 0.97 
356010A0a, 1, SX3216336A, a, 120,  variable, 1, wye,  2.03995583593845, 0.97 
356010A0b, 1, SX3216336A, b, 120,  variable, 1, wye,  6.83004416406155, 0.97 
356011A0a, 1, SX3216337A, a, 120,  variable, 1, wye,  5.24938573360443, 0.97 
356011A0b, 1, SX3216337A, b, 120,  variable, 1, wye,  7.06142663955687E-02, 0.97 
356012A0a, 1, SX2841615A, a, 120,  variable, 1, wye,  2.07361239671707, 0.97 
356012A0b, 1, SX2841615A, b, 120,  variable, 1, wye,  3.24638760328293, 0.97 
356013A0a, 1, SX2954348A, a, 120,  variable, 1, wye,  5.30683200359344, 0.97 
356013A0b, 1, SX2954348A, b, 120,  variable, 1, wye,  3.56316799640655, 0.97 
356014A0a, 1, SX3235249A, a, 120,  variable, 1, wye,  1.44577173292637, 0.97 
356014A0b, 1, SX3235249A, b, 120,  variable, 1, wye,  2.10422826707363, 0.97 
356015A0a, 1, SX2916599A, a, 120,  variable, 1, wye,  5.44904307246208, 0.97 
356015A0b, 1, SX2916599A, b, 120,  variable, 1, wye,  3.42095692753792, 0.97 
356062B0a, 1, SX3122816B, a, 120,  variable, 1, wye,  2.71191506922245, 0.97 
356062B0b, 1, SX3122816B, b, 120,  variable, 1, wye,  7.01808493077755, 0.97 
356063C0a, 1, SX3160103C, a, 120,  variable, 1, wye,  5.28433320522308, 0.97 
356063C0b, 1, SX3160103C, b, 120,  variable, 1, wye,  0.815666794776917, 0.97 
356064B0a, 1, SX2935556B, a, 120,  variable, 1, wye,  0.475152751803398, 0.97 
356064B0b, 1, SX2935556B, b, 120,  variable, 1, wye,  9.2548472481966, 0.97 
356065B0a, 1, SX3104124B, a, 120,  variable, 1, wye,  3.52111369132996, 0.97 
356065B0b, 1, SX3104124B, b, 120,  variable, 1, wye,  2.31888630867004, 0.97 
356787C0a, 1, SX2970804C, a, 120,  variable, 1, wye,  8.368930554986, 0.97 
356787C0b, 1, SX2970804C, b, 120,  variable, 1, wye,  1.801069445014, 0.97 
356788C0a, 1, SX3176661C, a, 120,  variable, 1, wye,  3.88153597831726, 0.97 
356788C0b, 1, SX3176661C, b, 120,  variable, 1, wye,  0.188464021682739, 0.97 
356789C0a, 1, SX3048937C, a, 120,  variable, 1, wye,  5.34781536459923, 0.97 
356789C0b, 1, SX3048937C, b, 120,  variable, 1, wye,  0.752184635400772, 0.97 
356790C0a, 1, SX2804957C, a, 120,  variable, 1, wye,  0.403316596746445, 0.97 
356790C0b, 1, SX2804957C, b, 120,  variable, 1, wye,  3.66668340325356, 0.97 
356791C0a, 1, SX2767343C, a, 120,  variable, 1, wye,  9.84576767802239, 0.97 
356791C0b, 1, SX2767343C, b, 120,  variable, 1, wye,  5.41423232197761, 0.97 
356793C0a, 1, SX3179608C, a, 120,  variable, 1, wye,  12.275591006279, 0.97 
356793C0b, 1, SX3179608C, b, 120,  variable, 1, wye,  2.98440899372101, 0.97 
356794C0a, 1, SX3086002C, a, 120,  variable, 1, wye,  6.32172627389431, 0.97 
356794C0b, 1, SX3086002C, b, 120,  variable, 1, wye,  3.84827372610569, 0.97 
356795C0a, 1, SX2842330C, a, 120,  variable, 1, wye,  2.26785594820976, 0.97 
356795C0b, 1, SX2842330C, b, 120,  variable, 1, wye,  7.90214405179024, 0.97 
356796C0a, 1, SX3235945C, a, 120,  variable, 1, wye,  4.55182959616184, 0.97 
356796C0b, 1, SX3235945C, b, 120,  variable, 1, wye,  5.61817040383816, 0.97 
356797C0a, 1, SX2955006C, a, 120,  variable, 1, wye,  1.27219563961029, 0.97 
356797C0b, 1, SX2955006C, b, 120,  variable, 1, wye,  8.89780436038971, 0.97 
356798C0a, 1, SX2692600C, a, 120,  variable, 1, wye,  7.38611154735088, 0.97 
356798C0b, 1, SX2692600C, b, 120,  variable, 1, wye,  2.78388845264912, 0.97 
356800A0a, 1, SX3235946A, a, 120,  variable, 1, wye,  8.50691148638725, 0.97 
356800A0b, 1, SX3235946A, b, 120,  variable, 1, wye,  0.363088513612746, 0.97 
356801A0a, 1, SX3011229A, a, 120,  variable, 1, wye,  1.80462433099747, 0.97 
356801A0b, 1, SX3011229A, b, 120,  variable, 1, wye,  3.51537566900253, 0.97 
356802A0a, 1, SX2767342A, a, 120,  variable, 1, wye,  3.5534083199501, 0.97 
356802A0b, 1, SX2767342A, b, 120,  variable, 1, wye,  5.3165916800499, 0.97 
356803A0a, 1, SX2748780A, a, 120,  variable, 1, wye,  2.64677297174931, 0.97 
356803A0b, 1, SX2748780A, b, 120,  variable, 1, wye,  6.22322702825069, 0.97 
356804A0a, 1, SX2823544A, a, 120,  variable, 1, wye,  2.63107659935951, 0.97 
356804A0b, 1, SX2823544A, b, 120,  variable, 1, wye,  6.23892340064049, 0.97 
356805A0a, 1, SX3195321A, a, 120,  variable, 1, wye,  2.20602944612503, 0.97 
356805A0b, 1, SX3195321A, b, 120,  variable, 1, wye,  3.11397055387497, 0.97 
356807A0a, 1, SX2823545A, a, 120,  variable, 1, wye,  1.41786211013794, 0.97 
356807A0b, 1, SX2823545A, b, 120,  variable, 1, wye,  7.45213788986206, 0.97 
356808A0a, 1, SX3101782A, a, 120,  variable, 1, wye,  4.17474545836449, 0.97 
356808A0b, 1, SX3101782A, b, 120,  variable, 1, wye,  9.12525454163551, 0.97 
356809A0a, 1, SX2936214A, a, 120,  variable, 1, wye,  5.50387067198753, 0.97 
356809A0b, 1, SX2936214A, b, 120,  variable, 1, wye,  3.36612932801247, 0.97 
356810C0a, 1, SX3142049C, a, 120,  variable, 1, wye,  2.36853847682476, 0.97 
356810C0b, 1, SX3142049C, b, 120,  variable, 1, wye,  1.70146152317524, 0.97 
356811A0a, 1, SX2804956A, a, 120,  variable, 1, wye,  4.35739841222763, 0.97 
356811A0b, 1, SX2804956A, b, 120,  variable, 1, wye,  4.51260158777237, 0.97 
356814C0a, 1, SX2730106C, a, 120,  variable, 1, wye,  0.711173724532127, 0.97 
356814C0b, 1, SX2730106C, b, 120,  variable, 1, wye,  9.45882627546787, 0.97 
356815A0a, 1, SX2936212A, a, 120,  variable, 1, wye,  3.11920422673225, 0.97 
356815A0b, 1, SX2936212A, b, 120,  variable, 1, wye,  5.75079577326775, 0.97 
391736B0a, 1, SX3029495B, a, 120,  variable, 1, wye,  3.74160957813263, 0.97 
391736B0b, 1, SX3029495B, b, 120,  variable, 1, wye,  2.09839042186737, 0.97 
391737B0a, 1, SX2804247B, a, 120,  variable, 1, wye,  7.86622993946076, 0.97 
391737B0b, 1, SX2804247B, b, 120,  variable, 1, wye,  1.86377006053925, 0.97 
391738B0a, 1, SX3104115B, a, 120,  variable, 1, wye,  3.45472510755062, 0.97 
391738B0b, 1, SX3104115B, b, 120,  variable, 1, wye,  0.435274892449379, 0.97 
391739B0a, 1, SX2954339B, a, 120,  variable, 1, wye,  8.15184180855751, 0.97 
391739B0b, 1, SX2954339B, b, 120,  variable, 1, wye,  1.57815819144249, 0.97 
